,country,I_VE0,I_VE0_min,I_VE0_max,Ires_VE0,Ires_VE0_min,Ires_VE0_max,D_VE0,D_VE0_min,D_VE0_max,Ires2_VE0,Ires2_VE0_min,Ires2_VE0_max,I_VE1,I_VE1_min,I_VE1_max,Ires_VE1,Ires_VE1_min,Ires_VE1_max,D_VE1,D_VE1_min,D_VE1_max,Ires2_VE1,Ires2_VE1_min,Ires2_VE1_max,I_VE2,I_VE2_min,I_VE2_max,Ires_VE2,Ires_VE2_min,Ires_VE2_max,D_VE2,D_VE2_min,D_VE2_max,Ires2_VE2,Ires2_VE2_min,Ires2_VE2_max,I_VE3,I_VE3_min,I_VE3_max,Ires_VE3,Ires_VE3_min,Ires_VE3_max,D_VE3,D_VE3_min,D_VE3_max,Ires2_VE3,Ires2_VE3_min,Ires2_VE3_max,I_avd_VE1,I_avd_VE1_min,I_avd_VE1_max,Ires_avd_VE1,Ires_avd_VE1_min,Ires_avd_VE1_max,D_avd_VE1,D_avd_VE1_min,D_avd_VE1_max,Ires2_avd_VE1,Ires2_avd_VE1_min,Ires2_avd_VE1_max,I_avd_VE2,I_avd_VE2_min,I_avd_VE2_max,Ires_avd_VE2,Ires_avd_VE2_min,Ires_avd_VE2_max,D_avd_VE2,D_avd_VE2_min,D_avd_VE2_max,Ires2_avd_VE2,Ires2_avd_VE2_min,Ires2_avd_VE2_max,I_avd_VE3,I_avd_VE3_min,I_avd_VE3_max,Ires_avd_VE3,Ires_avd_VE3_min,Ires_avd_VE3_max,D_avd_VE3,D_avd_VE3_min,D_avd_VE3_max,Ires2_avd_VE3,Ires2_avd_VE3_min,Ires2_avd_VE3_max,Pop1
27,Mozambique,1998.399153794429,1688.201127158033,2470.777776660239,1.1980402926997384,0.8193606658375663,1.8173806415365898,5.11590183371374,3.7597009711092824,7.001611808519518,175.47729954692412,118.36989467093044,264.7292956822582,1702.346150156028,1441.3053618804142,2099.0162566097406,1.0205565170185202,0.6974893276942369,1.5447485320937042,4.358006144399432,3.1944911220829866,5.946892592608879,164.12119129726264,110.20367546105473,247.32856250594352,1604.0153445772603,1359.758912327242,1978.8156572584383,0.96160719907405,0.658442791656829,1.455264224778134,4.106279282117787,3.0031260899695265,5.657103593060875,165.55023650307643,111.2523960766282,249.4486432949436,1512.4446156716137,1277.7100308203082,1870.187507677578,0.9067105470951159,0.6200673343405704,1.3754934712609426,3.871858216119331,2.8448020414764943,5.300365964913916,132.92669393725518,89.65731702548236,200.56860969826525,296.0530036384012,246.89576527761866,371.7615200504981,0.1774837756812183,0.1218713381433294,0.2726321094428857,0.7578956893143078,0.5652098490262956,1.0547192159106387,11.35610824966148,8.16621920987572,17.400733176314677,394.38380921716885,328.442214830791,491.96211940180063,0.23643309362568848,0.16091787418073733,0.3621164167584559,1.009622551595953,0.7565748811397561,1.3445082154586423,11.35610824966148,7.117498594302224,15.280652387314612,485.95453812281534,410.49109633772446,600.5902689826607,0.2913297456046226,0.19929333149699593,0.4418871702756472,1.2440436175944085,0.9148989296327882,1.7012458436056026,11.35610824966148,28.71257764544808,64.16068598399292,12862197.0
28,Namibia,47.15864160783656,40.14177736928989,55.15453249447511,0.014973070103744157,0.010243247145038903,0.021284800321327863,0.12072612251606044,0.09235475211086297,0.15762893609185963,1.070188149682233,0.7193468939746516,1.5378843264051658,36.37073243886986,30.95758429750714,42.42860497628394,0.011547862872310166,0.007853399879971787,0.016436256805881178,0.09310907504350592,0.07139531855988532,0.12115316103090108,0.9584833188636771,0.6418222019850178,1.3793315731535736,32.87229564868788,27.981564475089485,38.411021572831,0.01043709425118384,0.0070715275184776985,0.014893172201962953,0.08415307686064034,0.0644531375453752,0.10976854783458732,0.9714754188817182,0.6520870728799688,1.399940355762452,29.617018127383332,25.210162714290863,34.638661817071146,0.00940352973634996,0.006433026765924811,0.013367550759020696,0.07581956640610026,0.05800102464184415,0.09899652173074594,0.6721355601117478,0.45178654695781717,0.9658813191134994,10.787909168966703,9.18419307178275,12.725927518191165,0.0034252072314339896,0.002389847265067114,0.004848543515446687,0.027617047472554508,0.020959433550977666,0.03647577506095854,0.11170483081855573,0.07752469198963381,0.1585527532515924,14.286345959148678,12.160212894200408,16.74351092164412,0.004535975852560316,0.003171719626561203,0.006391628119364911,0.036573045655420085,0.027901614565487783,0.047860388257272284,0.11170483081855573,0.0672598210946828,0.13794397064271416,17.541623480453232,14.931614654999025,20.515870677403953,0.005569540367394196,0.00381022037911409,0.007917249562307169,0.04490655610996017,0.034353727469018824,0.05863241436111368,0.11170483081855573,0.2675603470168345,0.5720030072916665,591841.0541323422
29,Niger,1896.8407538581478,1394.9091053599907,2859.4691588762726,0.0,0.0,0.0,4.855912329876858,3.1721386488562495,7.775811235901318,94.67309046181205,51.89109803385021,176.35536119201404,1508.1766837845114,1125.9404701852761,2284.6566615883394,0.0,0.0,0.0,3.8609323104883497,2.554500031113574,6.197708862309744,86.05847668387723,45.90594788920606,160.68290985068063,1377.7630434812838,1043.002425828577,2100.374813887138,0.0,0.0,0.0,3.5270733913120873,2.3445271075184793,5.6666026359529695,87.18559980063043,46.6523018841026,163.17844456543764,1276.6554472292262,938.4287585978129,1925.4340655157207,0.0,0.0,0.0,3.268237944906819,2.1340604512223686,5.237121770409724,63.80455982702289,34.97263266880464,118.93806571101746,388.66407007363625,268.9686351747144,574.8124972879325,0.0,0.0,0.0,0.9949800193885088,0.6176386177426756,1.5781023735915722,8.614613777934835,5.985150144644156,15.672451341333407,519.0777103768638,351.9066795314136,759.0943449891347,0.0,0.0,0.0,1.3288389385647708,0.8276115413377702,2.109208599948347,8.614613777934835,5.238796149747621,13.17691662657637,620.1853066289214,456.4803467621776,934.0350933605512,0.0,0.0,0.0,1.587674384970039,1.038078197633881,2.538689465491593,8.614613777934835,16.918465365045574,57.417295480996565,12730586.0
30,Nigeria,1804.5761767980553,1492.9265735115985,2226.9527408282383,8.896560551614385,6.167400416796276,13.338096783876853,4.619715012603021,3.4265199975295704,6.334675882468577,216.75726871728574,149.6327518063767,322.96074058047407,1560.1090189827905,1299.3812330079443,1923.1331118829632,7.691337463585134,5.319458387211412,11.490797618609221,3.9938790885959436,2.9701595133157284,5.461228845273594,203.376065126333,139.8002895148735,303.6393340303086,1479.1072734944887,1234.6867080571906,1821.628253359033,7.291998858327809,5.0543224527762005,10.845278562295931,3.786514620145892,2.806340983843213,5.19294811560946,204.59497595758867,140.77595002313956,305.55071324213986,1401.5933575780316,1159.4162099918724,1729.6784006554872,6.909855252859675,4.7901679349736925,10.35885793383039,3.5880789953997607,2.6609050701675625,4.921317027106353,168.47164250841075,116.30453085416492,250.9794617198431,244.46715781526478,193.54534050365424,303.8196289452752,1.2052230880292507,0.8479420295848643,1.8472991652676323,0.6258359240070774,0.45636048421384234,0.8734470371949827,13.381203590952696,9.832462291503212,19.321406550165484,325.4689033035663,258.2398654544078,405.32448746920574,1.6045616932865758,1.1130779640200767,2.492818221580923,0.8332003924571293,0.6201790136863573,1.1417277668591177,13.381203590952696,8.85680178323712,17.410027338334206,402.9828192200238,333.5103635197262,497.27434017275147,1.9867052987547102,1.3772324818225834,2.979238850046466,1.0316360172032606,0.765614927362008,1.413358855362224,13.381203590952696,33.32822095221178,71.98127886063094,82920324.0
31,Rwanda,1326.0182598217427,1092.309834285171,1604.9391277339787,8.080514181124617,5.362255526616272,11.693108376665855,3.3946067451436615,2.3847021504792596,4.655322032015741,77.550724725473,52.30365787054885,114.72122074947994,1053.1872616915125,872.4357376932932,1270.1808635850625,6.417931684155024,4.2818753460604055,9.33161642957456,2.6961593899302723,1.900669070265744,3.694129133306158,69.85522647528074,47.30369968148669,104.10869461809403,963.8081451885477,800.3119812554639,1162.6617182339537,5.873271598934413,3.91990357774528,8.525143119140507,2.467348851682682,1.7360383860118187,3.3683973446934177,70.11532558371914,47.361452764218484,104.43754483481798,860.3320536161966,708.5484577906409,1041.5227294148135,5.242707110727337,3.4783149635298036,7.587693417405204,2.202450057257463,1.5467466916425303,3.021360639943381,50.360257586730455,33.954034395016514,74.5205817127981,272.8309981302301,219.8740965918778,334.75826414891606,1.6625824969695937,1.0803801805558666,2.3614919470912943,0.698447355213389,0.48403308021351543,0.9611928987095839,7.695498250192261,4.9999581890621565,10.612526131385886,362.21011463319496,291.9978530297071,442.27740950002453,2.207242582190205,1.4423519488709915,3.1679652575253465,0.927257893460979,0.6486637644674405,1.286924687322324,7.695498250192261,4.94220510633036,10.283675914661933,465.68620620554617,383.7613764945301,563.4163983191651,2.83780707039728,1.8839405630864678,4.10541495926065,1.192156687886198,0.8379554588367292,1.6339613920723606,7.695498250192261,18.34962347553233,40.20063903668182,4348869.0
32,Sao Tome and Principe,43.379641186501686,37.12876764597118,50.86980725099647,0.005870711440573146,0.0037724228541847968,0.008332378197366642,0.11105188143743944,0.08132767619117956,0.14525196033863808,0.1727333899557582,0.11365441229843286,0.24358024626753483,33.52694363876046,28.524541464238755,39.28058421843713,0.004537313039112185,0.002936089709568703,0.006416879977685586,0.08582897571522062,0.06277559717577433,0.11208691137737173,0.15514624993567672,0.10182048627541486,0.2188033023976003,30.288558455766392,25.655023195708146,35.433402574442056,0.004099051577680327,0.002689990232042851,0.005783028932271079,0.0775387096467563,0.056990795344624146,0.10099539319217496,0.1567910320845631,0.10301146330444051,0.22124998745659574,26.549607958189398,22.72385221448846,31.133926454910167,0.003593046943674915,0.002308822445694895,0.005099688349435766,0.06796699637295872,0.04977440915674865,0.08889947605253866,0.10572176003478602,0.06956160334685176,0.14908492493919978,9.852697547741228,8.604226181732425,11.58922303255934,0.0013333984014609604,0.0008363331446160938,0.0019154982196810566,0.025222905722218823,0.01855207901540524,0.03316504896126635,0.01758714002008149,0.011833926023018016,0.024776943869934568,13.091082730735298,11.47374445026303,15.436404676554424,0.0017716598628928183,0.001082432622141946,0.0025493492650955634,0.033513171790683145,0.024336880846555418,0.04425656714646312,0.01758714002008149,0.010642948993992353,0.022330258810939075,16.830033228312292,14.404915431482719,19.735880796086306,0.002277664496898231,0.0014636004084899016,0.0032326898479308756,0.04308488506448071,0.031553267034430926,0.05635248428609943,0.01758714002008149,0.044092808951581096,0.09449532132833505,75335.0
33,Senegal,274.1060485169547,222.5469197761551,346.3106681842624,0.006161427264489525,0.004232329478519823,0.009533378642047109,1.2103873994466028,0.8861751088421177,1.6659057859154296,3.4560056983683674,2.2700263708476713,5.330642029910676,217.21507939905558,176.54694251463297,272.55084881770154,0.004882617219535019,0.0033210091084755707,0.007557312528858508,0.9591703521206602,0.7005345397353433,1.3166579105269147,3.1377324614841013,2.043175439355157,4.884270211177863,198.5099397283892,161.34628116943657,245.52543085755448,0.00446215821041617,0.0030184602442765575,0.006830805491242854,0.8765728848821257,0.6379769672049269,1.1902625638968558,3.178362043115087,2.073243369001852,4.933189582709809,180.98461589063228,146.9375695352877,228.67888813543672,0.004068219409367433,0.0027944429555653845,0.006295277226881066,0.7991852049706037,0.5850650315862639,1.100050657201558,2.2826853340374935,1.4993819468126295,3.521076988766396,56.890969117899125,45.99997726152208,73.7598193665608,0.0012788100449545054,0.0009113203700442524,0.0019760661131886003,0.2512170473259426,0.18564056910677437,0.3492478753885149,0.31827323688426623,0.22685093149251412,0.4463718187328127,75.59610878856545,61.20063860671851,100.78523732670787,0.0016992690540733554,0.0012138692342432659,0.0027025731508042543,0.3338145145644771,0.24819814163719084,0.4756432220185738,0.31827323688426623,0.19678300184581943,0.397452447200868,93.1214326263224,75.6093502408674,117.63178004882568,0.0020932078551220918,0.0014378865229544386,0.003238101415166042,0.41120219447599915,0.30111007725585387,0.5658551287138713,0.31827323688426623,0.7706444240350416,1.8095650411442794,6253431.000000001
34,Sierra Leone,2023.961602464149,1539.980579291706,2906.436484289857,0.0,0.0,0.0,12.4064794623284,8.767605629895977,19.855697713538117,306.25892656259435,192.63309921201997,513.3901217061725,1572.07867982303,1215.4519424753303,2264.053444805934,0.0,0.0,0.0,9.636527605386846,6.9848425591571015,15.328569943609669,277.54192292606564,174.33419716574326,470.5548003005538,1421.9256132336354,1103.3244527443185,2058.7492394742585,0.0,0.0,0.0,8.716119365142106,6.316870425576797,13.761403262253753,281.66056098018464,177.05481903875904,476.15858848984334,1285.2577458322526,977.1608661505868,1847.944126577608,0.0,0.0,0.0,7.878372696425098,5.56109490411488,12.641733349943134,195.25927095074746,122.77670094052523,327.84101807141303,451.8829226411191,324.52863681637547,642.3830394839237,0.0,0.0,0.0,2.7699518569415558,1.782763070738875,4.527127769928449,28.71700363652866,18.29890204627665,42.835321405618714,602.0359892305135,436.65612654738715,847.6872448155992,0.0,0.0,0.0,3.690360097186295,2.45073520431918,6.094294451284365,28.71700363652866,15.578280173260907,37.231533216329126,738.7038566318964,562.8197131411189,1058.4923577122495,0.0,0.0,0.0,4.528106765903304,3.206510725781097,7.2139643635949815,28.71700363652866,69.8563982714947,185.54910363475946,2667543.0
35,South Africa,0.5053669115219969,0.42808127593351936,0.5871463641030416,2.3456784876071247e-06,1.598153415232971e-06,3.31426208429634e-06,0.006149599580628702,0.004491800718479781,0.008066272464515484,0.0006927260791481394,0.0004653545939546059,0.0009952714349440073,0.40098525819462116,0.33984776232053926,0.4659490412644166,1.8611873325105333e-06,1.2671336732670102e-06,2.6363224063421215e-06,0.00487942269153614,0.00358143997861293,0.0063903241746495745,0.0006294887380513184,0.000422339019542108,0.0009065030556354059,0.3672847407448175,0.31062930861029703,0.42549456473520386,1.7047651825815663e-06,1.158808575811616e-06,2.4205167092418185e-06,0.004469335122976926,0.003288168059302934,0.005834339857914557,0.0006375380676635298,0.000427932509139961,0.0009175113006105668,0.3315214046160599,0.28082187048143675,0.3851689004977067,1.5387683864129305e-06,1.0483906334065968e-06,2.1741608324388843e-06,0.004034145972589332,0.0029466263001822687,0.005291488276055441,0.0004544300657188888,0.00030527364352986503,0.0006529006621505742,0.10438165332737565,0.08823351361298007,0.12119732283862507,4.844911550965919e-07,3.3101974196596084e-07,6.779396779542184e-07,0.001270176889092562,0.0009103607398668508,0.00167594828986591,6.323734109682107e-05,4.301557441249799e-05,8.876837930860136e-05,0.1380821707771793,0.11745196732322231,0.16165179936783783,6.409133050255588e-07,4.3934483942135505e-07,8.937453750545212e-07,0.0016802644576517757,0.001203632659176847,0.002231932606600928,6.323734109682107e-05,3.742208481464485e-05,7.776013433344059e-05,0.17384550690593698,0.14725940545208255,0.20197746360533492,8.069101011941944e-07,5.497627818263743e-07,1.1401012518574554e-06,0.0021154536080393704,0.0015451744182975115,0.0027747841884600433,6.323734109682107e-05,0.00016008095042474086,0.0003423707727934332,1242760.4836984808
36,South Sudan,1813.7938779723117,1338.2909832203795,2677.1394309090006,2.2700615388232497,1.513110425827256,3.7805547526314847,6.178307421105692,4.422822040237703,10.018041011728238,154.71085703853794,98.19324784848129,262.02795157591544,1595.6098307884251,1180.187651060692,2349.676101455766,1.9969923549914919,1.3265988098001502,3.335578286999178,5.435109346476586,3.8849834231342717,8.811499647522202,146.44093873877128,92.59102398140219,249.12595559024803,1523.4601553514187,1122.379988294936,2230.688558090779,1.906693117995926,1.2569102167701176,3.1809858808536497,5.189346649515036,3.6883496379284293,8.411845498506812,147.43108238629492,93.15996625551338,250.65998035733688,1459.736661045747,1076.931155828893,2155.395630751198,1.8269397042814397,1.2177366794799789,3.043446739575115,4.972285966628815,3.558612920632818,8.066415308131997,124.61345467362894,79.09394044898717,211.16752526570883,218.18404718388666,158.1033321596876,327.4633294532345,0.27306918383175766,0.1865116160271058,0.4449764656323068,0.7431980746291049,0.5378386171034307,1.2065413642060365,8.269918299766646,5.602223867079115,12.901995985667396,290.33372262089296,215.91099492544353,446.4508728182213,0.36336842082732396,0.25620020905713825,0.5995688717778347,0.9889607715906552,0.7344724023092729,1.6061955132214283,8.269918299766646,5.033281592967927,11.367971218578525,354.05721692656476,261.35982739148653,521.7438001578028,0.44312183454181,0.295373746347277,0.7371080130563693,1.206021454476877,0.8642091196048843,1.9516257035962414,8.269918299766646,19.099307399494144,50.8604263102066,4079392.0
37,Togo,1362.644769867709,1101.172868248004,1708.0609962337646,6.992411636576151,4.80788941181974,10.967258929722435,3.4883706108613364,2.4791721201229713,4.7411845128040255,118.47998596986214,79.68840411519167,187.05345138563453,1088.3993037426899,873.4350999100542,1367.1843318347276,5.585121027155613,3.8387598447216886,8.798558016923899,2.7863022175812864,1.9708007852306895,3.794468988038076,107.30219422080101,71.96157308240673,170.24981112592727,997.7622082507158,801.4605818124452,1251.0808335821957,5.120016771638548,3.510395926098164,8.054200547482168,2.5542712531218323,1.7949682611733637,3.4897585672186584,108.12434187799354,72.35942611192581,171.1061104709064,911.2953155607165,736.2907110467931,1142.2434136726235,4.676311911799817,3.21516588039866,7.336940805173969,2.332916007835434,1.6575603941511954,3.171699016789412,79.3070168023842,53.337571643489895,125.27781122259273,274.24546612501945,227.7377683379497,340.87666439903694,1.4072906094205366,0.969129567098052,2.1687009127985366,0.7020683932800499,0.5083713348922817,0.9467155247659497,11.177791749061134,7.726831032784954,16.80364025970728,364.8825616169935,299.7122864355586,456.9801626515689,1.8723948649376019,1.2974934857215763,2.913058382240267,0.9340993577395037,0.6842038589496076,1.2514259455853671,11.177791749061134,7.328978003265881,15.947340914728134,451.3494543069927,364.8821572012106,565.8175825611411,2.3160997247763335,1.5927235314210806,3.6303181245484666,1.1554546030259019,0.821611725971776,1.5694854960146138,11.177791749061134,26.350832471701782,61.77564016304179,2953960.0
38,Uganda,1683.6970338418137,1407.9713390221825,2317.238381728832,9.313946144312762,6.356235013218264,15.188719693743417,4.310264406635043,3.33006426254376,6.40370084109991,325.15906807838996,227.59734887349444,525.4645293454381,1305.9382798966112,1094.5299040660639,1791.1190352651433,7.224244363606962,4.974304555012141,11.785743667709095,3.343201996535325,2.585408040943871,4.90619332639761,291.83798542527796,202.8479841764964,474.774377351235,1181.4891363687502,998.3204319733615,1626.2040219543492,6.5358113514756075,4.586031884221036,10.542573317018858,3.0246121891040008,2.306016654508023,4.432944956606124,295.3113897260785,205.96378638462755,479.4099331146841,1072.5698225630135,896.8871561785367,1476.639179274863,5.933286905288668,4.049353571189225,9.679808335035677,2.745778745761315,2.120767623475831,4.081803084354217,207.41205660563742,145.19082607826758,335.321933150706,377.75875394520216,313.4414349561184,526.1193464636887,2.0897017807058,1.3819304582061218,3.4029760260343216,0.9670624100997179,0.7446562215998894,1.4975075147023011,33.321082653112065,24.749364696998025,50.69015199420304,502.20789747306327,409.65090704882107,691.0343597744826,2.7781347928371543,1.7702031289972273,4.64614637672456,1.2856522175310423,1.0240476080357377,1.9707558844937867,33.321082653112065,21.633562488866872,46.054596230753916,611.1272112788,511.08418284364575,840.5992024539688,3.3806592390240944,2.306881442029038,5.508911358707741,1.5644856608737274,1.2092966390679294,2.321897756745694,33.321082653112065,82.40652279522685,190.142596194732,18211723.0
39,United Republic of Tanzania,711.4987387704259,552.2039682389731,968.0153348926058,1.900633941209197,1.238905327836404,3.0932361635356296,2.449453848061525,1.727731997770126,3.7334775559798827,68.98295784832304,46.869200991985004,112.15383779609793,568.2277432555878,439.12101950893765,774.2183706715997,1.5179126487766672,1.0105349887365416,2.4553561839992697,1.956219394988713,1.3893383946969433,2.9809014922649286,62.563463291819204,42.44218575017254,101.05865679489473,520.7383751786365,404.05260640903475,704.0506483837955,1.391053808563384,0.9343866994600208,2.2736125184365643,1.7927292733068094,1.278535401383704,2.690814755778611,63.21990316597084,42.85681746105028,102.28963402996706,481.3434522069868,373.5397288838069,655.0162947057178,1.2858177432955316,0.838020004948169,2.0927841788264914,1.6571056377206745,1.1686222545102987,2.5264220739692567,46.69814976717053,31.72533704610551,75.93218115275224,143.27099551483818,113.08294873003548,193.79696422100605,0.3827212924325298,0.2283703390998622,0.6378799795363601,0.49323445307281144,0.3383936030731828,0.7525760637149532,6.41949455650383,4.427015241812467,11.095181001203176,190.7603635917894,148.15136182993842,263.9646865088104,0.509580132645813,0.30451862837638305,0.8196236450990649,0.6567245747547156,0.4491965963864219,1.042662800201271,6.41949455650383,4.012383530934728,9.864203766130847,230.15528656343912,178.66423935516627,312.9990401868879,0.6148161979136654,0.4008853228882348,1.0004519847091382,0.7923482103408502,0.5591097432598272,1.2070554820106256,6.41949455650383,15.143863945879497,36.22165664334569,24455006.0
40,Zambia,1069.3099723666965,863.817498702766,1387.0788233334542,1.546069461474746,1.0275017129235715,2.4058132270390806,2.7374335292587437,2.0117864034408024,4.012431838997114,98.67952332838493,66.79470922285746,158.18948631810088,826.6321330070136,674.5980407450093,1086.3959170029814,1.1951919740234143,0.8078010511670981,1.8547971326389663,2.1161782604979553,1.5474575529081473,3.083942725075734,88.44467353925181,59.50068014676189,143.2009359147427,746.1555619784305,608.2997925222445,988.6263863014757,1.0788343489690881,0.7347954349061956,1.6805022090628439,1.9101582386647822,1.3873164712961514,2.779378234963255,89.61264951159734,60.114664730605035,145.1007553818707,680.7770770597331,549.8822226803607,883.3207072194917,0.9843063995602127,0.6540702293968993,1.5319735611993184,1.7427893172729172,1.2805389771863849,2.5553702392806414,62.87849573963184,42.55992531825051,100.79232183318403,242.677839359683,189.21945795775684,300.68290633047314,0.350877487451332,0.21970066175647335,0.5510160944001149,0.6212552687607881,0.464328850532655,0.9284891139213802,10.234849789133136,7.294029076095581,14.988550403358186,323.1544103882662,255.5177061805215,398.4524370319786,0.467235112505658,0.29270627801737603,0.7253110179762371,0.8272752905939611,0.624469932144651,1.233053604033859,10.234849789133136,6.680044492252426,13.088730936230164,388.5328953069635,313.9352760224054,503.7581161139625,0.5617630619145335,0.37343148352667205,0.8738396658397628,0.9946442119858265,0.7312474262544173,1.4570615997164729,10.234849789133136,24.23478390460696,57.397164484916814,7427474.0
41,Zimbabwe,458.9766592425011,351.6950481220293,585.7340086761166,0.03680111673225109,0.022139765934441367,0.05679896551235219,1.174980247660803,0.7786655088572896,1.6276709067583954,1.1975023157890956,0.7703815221948512,1.8414505170178392,357.3753358035509,272.1726879607817,456.50338007354685,0.028654641113645584,0.0176209833174136,0.04398334075933174,0.9148808596570903,0.607115737791501,1.2678006875463113,1.069565660462911,0.691483954094133,1.6488537555796674,324.1844982876941,249.6607035765151,414.086659938621,0.025993373135709368,0.016289649851413474,0.039677008306392786,0.8299123156164969,0.5536971740941568,1.1527976554893657,1.0825162861320263,0.6986451382594915,1.6686805897762254,301.20747557897096,230.78375215832986,384.4133930605963,0.024151057022600557,0.014529026165684756,0.03727548799149155,0.7710911374821656,0.5109555688866505,1.0682771363775412,0.78613439250939,0.505750996143756,1.2088965206344136,101.60132343895026,79.52236016124756,129.2306286025698,0.008146475618605499,0.004518782617027764,0.012815624753020444,0.2600993880037127,0.17154977106578853,0.359870219212084,0.12793665532618465,0.0788975681007184,0.19259676143817187,134.79216095480706,102.03434454551414,171.64734873749566,0.010807743596541719,0.00585011608302789,0.017121957205959396,0.3450679320443061,0.22496833476313277,0.4748732512690296,0.12793665532618465,0.07173638393535993,0.172769927241614,157.7691836635302,120.91129596369942,201.32061561552035,0.012650059709650528,0.007610739768756608,0.01952347752086063,0.4038891101786373,0.26770993997063913,0.559393770380854,0.12793665532618465,0.26463052605109544,0.6325539963834258,3596450.521385781
